report_id,site_name,page,pottery,typology,term_found,term_found_normalized_en,quantity,start_date,end_date,date_method,context_label,pot_name_certainty_level,pot_name_llm_reasoning,pot_presence_certainty_level,pot_presence_llm_reasoning,dates_certainty_level,date_llm_reasoning,overall_certainty_level,original_text
12712,Heerlen,61,Terra sigillata plate,Dragendorff 18,borden van het type Dragendorff 18,Terra sigillata plate,2,40,120,claude+typology,present,10,Typology code and vessel form explicitly stated in the 2018 excavation chapter.,10,Explicitly found in the 2018 excavation.,10,dated from typology code (only as certain as the identification),10,Borden van het type Dragendorff 18 nemen rond 60 de positie van de Dragendorff 15/17 op de markt over. De vroegste exemplaren van de Dragendorff 18 worden al rond 10 n.Chr. geproduceerd in Zuid Gallië. Pre-Flavische exemplaren zijn vaak herkenbaar aan de lijst op het punt waar de wand aan de bodem zit. Bij geen van de aangetroffen exemplaren is deze lijst waargenomen (Afb. 6.2).
12712,Heerlen,61,Terra sigillata decorated bowl,Dragendorff 29,kom van het type Dragendorff 29,Terra sigillata decorated bowl,1,15,100,claude+typology,present,10,Typology code and vessel form explicitly stated in the 2018 excavation chapter.,10,Explicitly found in the 2018 excavation (vnr 78.001.1).,10,dated from typology code (only as certain as the identification),10,Het bodemfragment van de kom van het type Dragendorff 29 is te dateren tussen 14 en 54 n.Chr.
12712,Heerlen,61,Terra sigillata decorated bowl,Dragendorff 29,kom van het type Dragendorff 29,Terra sigillata decorated bowl,1,15,100,claude+typology,present,10,Typology code explicitly stated.,10,Explicitly found in the 2018 excavation (vnr 47.001.1).,10,dated from typology code (only as certain as the identification),10,"Het andere fragment is op basis van de versiering aan dit type toe te schrijven (Afb. 6.2, vnr 47.001.1)."
12712,Heerlen,62,Terra sigillata cup,Dragendorff 35,kom van het type Dragendorff 35,Terra sigillata cup,1,70,200,claude+typology,present,10,Typology code and vessel form explicitly stated.,10,Explicitly found in the 2018 excavation.,10,dated from typology code (only as certain as the identification),10,Van een kom van het type Dragendorff 35 is één exemplaar aangetroffen (Afb. 6.2).
12712,Heerlen,61,Terra sigillata decorated bowl,Dragendorff 37,kom van het type Dragendorff 37,Terra sigillata decorated bowl,,70,300,claude+typology,present,10,Typology code and vessel form explicitly stated in the 2018 excavation chapter.,10,Explicitly found in the 2018 excavation.,10,dated from typology code (only as certain as the identification),10,In totaal zijn twee fragmenten versierde terra sigillata aangetroffen. Deze zijn afkomstig van kommen van het type Dragendorff 29 en Dragendorff 37.
12712,Heerlen,62,Terra sigillata plate,Dragendorff 18/31,bord van het type Dragendorff 18/31,Terra sigillata plate,1,70,200,claude+typology,present,10,Typology code and vessel form explicitly stated.,10,Explicitly found in the 2018 excavation (vnr 41.001.1).,10,dated from typology code (only as certain as the identification),10,Het enige aangetroffen randfragment van dit type bord is afkomstig uit Oost-Gallië (Afb. 6.3).
12712,Heerlen,62,Terra sigillata,Ludowici Sn,kom van het type Ludowici Sn,Terra sigillata,1,201,300,claude_text,present,10,Typology code and vessel form explicitly stated.,10,Explicitly found in the 2018 excavation (vnr 99.004.1).,8,date read from the passage,9,Kommen van het type Ludowici Sn zijn kommen met een licht gesloten vorm. De rand van deze kommen staat naar buiten uit en is niet verdikt. Dergelijke kommen worden met name in Rheinzabern geproduceerd in de loop van de 3e eeuw. Eén randfragment van een dergelijke kom is gevonden (Afb. 6.3).
12712,Heerlen,62,Belgic ware pot,Deru P23,"gratenbeker, type Deru P23",Belgic ware pot,1,100,200,claude+typology,present,9,Typology code stated; identification is slightly hedged as the characteristic decoration is absent but the mica confirms the type.,10,Explicitly found in the 2018 excavation.,9,dated from typology code (only as certain as the identification),9,"Maar één vorm is van dergelijke mica voorzien, de zogenaamde gratenbeker. Dergelijke bekers, type Deru P23, zijn van een kenmerkende versiering voorzien, in een visgraatmotief. Het aangetroffen fragment heeft deze versiering niet, het betreft het bovenste stuk van de schouder tot aan de knik naar de rand. Gratenbekers zijn te dateren van 25 v.Chr. tot 20 n.Chr. maar uiterlijk 45 n.Chr."
12712,Heerlen,63,Terra nigra,BLSL-HEERL-BE10,beker van het type BLSL-HEERL-BE10,Terra nigra,1,201,230,claude_text,present,10,Typology code and vessel form explicitly stated.,10,Explicitly found in the 2018 excavation (vnr 41.001.1).,8,date read from the passage,9,"één van een beker van het type BLSL-HEERL-BE10 (Afb. 6.4). Dergelijke, zogenaamde Tongerse bekers, zijn biconisch van vorm en de rand is aan de binnenzijde verdikt. De in Heerlen geproduceerde exemplaren zijn voorzien van een zwarte deklaag en in de eerste drie decennia van de 3e eeuw te dateren."
12712,Heerlen,63,Painted ware,Brunsting 17A,bord van het type Brunsting 17A,Painted ware,1,101,300,claude_text,present,10,Typology code and vessel form explicitly stated.,10,Explicitly found in the 2018 excavation.,8,date read from the passage,9,Naast deze bekerfragmenten is ook nog een randfragment van een bord van het type Brunsting 17A aangetroffen. Dergelijke borden zijn in de 2e en 3e eeuw te dateren.
12712,Heerlen,63,Terra sigillata plate,Dragendorff 18,borden van het type Dragendorff 18,Terra sigillata plate,,40,120,claude+typology,present,10,Name and typology explicitly stated in the caption.,10,Listed in figure caption with find numbers as recovered objects.,10,dated from typology code (only as certain as the identification),10,Terra sigillata borden van het type Dragendorff 18 (vnrs 72.001.1 & 95.001.1)
12712,Heerlen,63,Terra sigillata decorated bowl,Dragendorff 29,kommen van het type Dragendorff 29,Terra sigillata decorated bowl,,15,100,claude+typology,present,10,Name and typology explicitly stated in the caption.,10,Listed in figure caption with find numbers as recovered objects.,10,dated from typology code (only as certain as the identification),10,kommen van het type Dragendorff 29 (vnrs 47.001.1 & 78.001.1)
12712,Heerlen,63,Terra sigillata decorated bowl,Dragendorff 37,Dragendorff 37,Terra sigillata decorated bowl,,70,300,claude+typology,present,10,Typology explicitly stated in the caption.,10,Listed in figure caption with find number as a recovered object.,10,dated from typology code (only as certain as the identification),10,Dragendorff 37(47.001.1)
12712,Heerlen,63,Terra sigillata,Ludowici Sn,kom van het type Ludowici Sn,Terra sigillata,1,201,300,claude_text,present,10,Name and typology explicitly stated in the text.,10,Explicitly found: 'Eén randfragment ... gevonden'.,8,date read from the passage,9,Eén randfragment van een dergelijke kom is gevonden (Afb. 6.3).
12712,Heerlen,64,Belgic ware pot,Deru P23,"gratenbeker, type Deru P23",Belgic ware pot,1,100,200,claude+typology,present,10,Type explicitly identified as Deru P23 gratenbeker in the text.,10,Explicitly found: 'één stuk terra rubra gevonden'.,10,dated from typology code (only as certain as the identification),10,"Bij het onderzoek is één stuk terra rubra gevonden. Dit fragment is opvallend vanwege de goudglimmer mica die op de buitenkant aangebracht is. Maar één vorm is van dergelijke mica voorzien, de zogenaamde gratenbeker. Dergelijke bekers, type Deru P23, zijn van een kenmerkende versiering voorzien, in een visgraatmotief."
12712,Heerlen,64,Terra nigra bottle,,flessen,Terra nigra bottle,2,-12,450,claude_text,present,9,Explicitly identified as bottles (flessen) in terra nigra context.,10,Explicitly found as wall fragments of bottles.,8,date read from the passage,9,Twee van deze wandfragmenten zijn afkomstig van flessen
12712,Heerlen,64,Terra nigra beaker,BLSL-HEERL-BE10,beker van het type BLSL-HEERL-BE10,Terra nigra beaker,1,201,230,claude_text,present,10,Type explicitly stated as BLSL-HEERL-BE10.,10,Explicitly found as one of the terra nigra fragments.,8,date read from the passage,9,"één van een beker van het type BLSL-HEERL-BE10 (Afb. 6.4). Dergelijke, zogenaamde Tongerse bekers, zijn biconisch van vorm en de rand is aan de binnenzijde verdikt. De in Heerlen geproduceerde exemplaren zijn voorzien van een zwarte deklaag en in de eerste drie decennia van de 3e eeuw te dateren."
12712,Heerlen,64,Painted ware beaker,,"bekers, techniek a",Painted ware beaker,3,-12,200,context_clamp,present,9,Explicitly identified as beakers in painted ware technique a.,10,Explicitly found: 'Drie wandscherven zijn afkomstig van bekers'.,3,missing endpoint clamped to the Roman period,7,Drie wandscherven zijn afkomstig van bekers. Twee van deze bekers zijn waarschijnlijk in Heerlen geproduceerd en één ervan is met groeven versierd. Het andere fragment is met zandbestrooiing versierd.
12712,Heerlen,64,Painted ware plate,Brunsting 17A,bord van het type Brunsting 17A,Painted ware plate,1,101,300,claude_text,present,10,Type explicitly stated as Brunsting 17A.,10,Explicitly found: 'randfragment ... aangetroffen'.,8,date read from the passage,9,Naast deze bekerfragmenten is ook nog een randfragment van een bord van het type Brunsting 17A aangetroffen. Dergelijke borden zijn in de 2e en 3e eeuw te dateren.
12712,Heerlen,65,Coated ware beaker,Stuart 2,bekers van het type Stuart 2,Coated ware beaker,2,70,200,claude+typology,present,10,Type explicitly stated as Stuart 2.,10,Explicitly found: 'aangetroffen randfragmenten'.,10,dated from typology code (only as certain as the identification),10,"Twee van de aangetroffen randfragmenten van bekers zijn afkomstig van bekers van het type Stuart 2 (Afb. 6.5). Deze bekers worden gekenmerkt door een naar buitenstaande geprofileerde rand, de karniesrand."
12712,Heerlen,65,Color-coated beaker,Niederbieber 30,beker van het type Niederbieber 30,Color-coated beaker,1,130,300,claude+typology,present,10,Type explicitly stated as Niederbieber 30.,10,Explicitly found as a rim fragment.,10,dated from typology code (only as certain as the identification),10,Het derde fragment is van een beker van het type Niederbieber 30 (Afb. 6.5). Dergelijke bekers hebben een strakke wand en ongeprofileerde rand. Deze bekers kunnen al voorkomen vanaf 100 en zijn tot laat in de 3e eeuw te vinden.
12712,Heerlen,65,Color-coated beaker,Niederbieber 33,bekers van het type Niederbieber 33,Color-coated beaker,2,150,300,claude+typology,present,10,Type explicitly stated as Niederbieber 33.,10,Explicitly found: 'Twee van de drie stukken betreffen randen'.,10,dated from typology code (only as certain as the identification),10,Twee van de drie stukken betreffen randen van bekers van het type Niederbieber 33 (Afb. 6.6). Dergelijke bekers zijn in de 3e eeuw te dateren. Op basis van de hoogte van de hals en de randdiameter zijn beide exemplaren in de eerste helft van de 3e eeuw te dateren.
12712,Heerlen,66,Smooth-walled ware beaker,,beker,Smooth-walled ware beaker,1,,,claude,present,4,Tentative identification based on cylindrical form.,8,Fragment found but identification is hedged with 'waarschijnlijk'.,0,no date stated,4,Eén wandfragment is gezien de cilindrische vorm waarschijnlijk afkomstig van een beker.
12712,Heerlen,66,Jug,,kruiken,Jug,65,,,claude,present,9,Explicitly identified as jug fragments.,10,"Explicitly found: '65 stuks, wand- en bodemfragmenten'.",0,no date stated,6,"Van een groot aantal, 65 stuks, wand- en bodemfragmenten kan niet gezegd worden of deze aan kruiken met één of met twee oren toebehoord hebben."
12712,Heerlen,66,Jug,,kruiken met één oor,Jug,2,,,claude,present,9,Explicitly identified as single-handled jugs.,10,Explicitly found: 'twee randfragmenten afkomstig van kruiken met één oor'.,0,no date stated,6,In ieder geval zijn twee randfragmenten afkomstig van kruiken met één oor.
12712,Heerlen,66,Smooth-walled jug,Stuart 109,kruik van het type Stuart 109,Smooth-walled jug,1,70,200,claude+typology,present,10,Type explicitly stated as Stuart 109.,10,Explicitly found: 'Eén rand ... aangetroffen'.,10,dated from typology code (only as certain as the identification),10,Eén rand van een dergelijke kruik is aangetroffen (Afb. 6.7).
12712,Heerlen,66,Jug,Tienen KR9,"Haspengouwse kruik, type Tienen KR9",Jug,1,201,300,claude_text,present,10,Type explicitly stated as Tienen KR9.,10,Explicitly found: 'één randfragment ... aangetroffen'.,8,date read from the passage,9,Er is één randfragment van een Haspengouwse kruik aangetroffen (Afb. 6.7).
12712,Heerlen,66,Smooth-walled honey pot,Stuart 146,"honingpot, Stuart 146",Smooth-walled honey pot,1,100,300,claude+typology,present,8,Identified as Stuart 146 as a default classification within Heerlen typology.,10,Explicitly found as a rim fragment.,8,dated from typology code (only as certain as the identification),9,"Eén randfragment is beigewit van kleur en een nader type binnen de Heerlense typologie is niet te geven, vandaar dat deze als Stuart 146 vermeld staat."
