report_id,site_name,page,pottery,typology,term_found,term_found_normalized_en,quantity,start_date,end_date,date_method,context_label,pot_name_certainty_level,pot_name_llm_reasoning,pot_presence_certainty_level,pot_presence_llm_reasoning,dates_certainty_level,date_llm_reasoning,overall_certainty_level,original_text
12770,Heerlen,4,Beaker,,beker van witte aarde met bruin deklaagje en kleibestrooiing,Beaker,1,,,claude,present,9,Explicitly named as a beaker of white clay with brown slip and clay roughening.,9,Found as a large fragment in pits in the eastern Coriovallumstraat area.,0,no date stated,6,"groot fragm. van beker van witte aarde met bruin deklaagje en kleibestrooiing, met vier groote deuken, korten hals en klein randlipje, vgl. Arentsburg afb. 91 n -93"
12770,Heerlen,4,Terra nigra bottle,,terra nigra flesch,Terra nigra bottle,1,1,100,claude_text,present,9,"Explicitly named as terra nigra bottle, 1st century.",9,Found as a tall neck fragment in pits in the eastern Coriovallumstraat area.,8,date read from the passage,9,"Hooge, fraaie hals van terra nigra flesch met halfronde randverdikking naar buiten ; 1e eeuw, vgl. Arentsburg afb. 92 nº 114"
12770,Heerlen,4,Terra sigillata mortarium,,t. s. wrijfschalen,Terra sigillata mortarium,,,,claude,present,9,Explicitly named as terra sigillata mortaria.,9,Found as fragments in pits in the eastern Coriovallumstraat area.,0,no date stated,6,Fragm. van t. s. wrijfschalen en ingesnoerde bekers
12770,Heerlen,4,Terra sigillata beaker,,ingesnoerde bekers,Terra sigillata beaker,,,,claude,present,9,Explicitly named as constricted beakers in terra sigillata.,9,Found as fragments in pits in the eastern Coriovallumstraat area.,0,no date stated,6,Fragm. van t. s. wrijfschalen en ingesnoerde bekers
12770,Heerlen,4,Terra sigillata dish,,t. s. schaaltje met standring,Terra sigillata dish,1,,,claude,present,9,Explicitly named as a terra sigillata dish with foot ring and leaf decoration.,9,Found as a fragment in pits in the eastern Coriovallumstraat area.,0,no date stated,6,"van een bruinrood sterk glimmend t. s. schaaltje met standring, op het omgeslagen, gewelfde randje bladversiering"
12770,Heerlen,5,Terra sigillata plate,Dragendorff 18,"t. s. bord, Drag. 18",Terra sigillata plate,1,40,120,claude+typology,present,9,Explicitly named as early terra sigillata dish Drag. 18 with stamp.,9,Found as a fragment in pits in the eastern Coriovallumstraat area.,9,dated from typology code (only as certain as the identification),9,"Fragm. van vroeg t. s. bord, Drag. 18, met stempel PONI (...). De N staat in spiegelschrift"
12770,Heerlen,5,Terra sigillata plate,Dragendorff 18/31,"t. s. borden, Drag. overgang 18/31",Terra sigillata plate,,70,200,claude+typology,present,9,Explicitly named as terra sigillata dishes Drag. 18/31 transition with stamps.,9,Found as fragments in pits in the eastern Coriovallumstraat area.,9,dated from typology code (only as certain as the identification),9,"Fragm. van groote en kleine t. s. borden, Drag. overgang 18/31, met stempels AMABILIS F, AMANDI, ALBIN ( I), MEDI (LLVS)"
12770,Heerlen,5,Terra sigillata cup,Dragendorff 27,t. s. beker vermoedelijk Drag. 27,Terra sigillata cup,1,15,200,claude+typology,present,4,Identified as probably Drag. 27 but hedged with 'vermoedelijk'.,9,Found as a fragment with stamp SABINVS in pits in the eastern Coriovallumstraat area.,4,dated from typology code (only as certain as the identification),6,fragm. van t. s. beker vermoedelijk Drag. 27 met stempel SABINVS
12770,Heerlen,5,Terra sigillata,,figuurstempel op een t. s. bodem,Terra sigillata,1,,,claude,present,9,Explicitly named as a terra sigillata base with figure stamp.,9,Found as a base fragment in pits in the eastern Coriovallumstraat area.,0,no date stated,6,figuurstempel op een t. s. bodem: in een ringetje van 12 m.M. 5 punten om één punt
12770,Heerlen,5,Terra sigillata,,"vroeg en laat t. s. vaatwerk met blad-, dier- en medaillonversiering",Terra sigillata,,,,claude,present,9,Explicitly named as early and late terra sigillata vessels with decoration.,9,Found as various fragments in pits in the eastern Coriovallumstraat area.,0,no date stated,6,"Verschillende fragm. van vroeg en laat t. s. vaatwerk met blad-, dier- en medaillonversiering"
12770,Heerlen,6,Lid,,grijs deksel,Lid,1,,,claude,present,9,Explicitly named as a grey lid.,9,Found in the pit near the Kruisstraat pottery kilns.,0,no date stated,6,"Grijs deksel met recht afgesneden, hollen knop, rand als Arentsburg 255"
12770,Heerlen,6,Dish,,grijze borden,Dish,,,,claude,present,9,Explicitly named as grey dishes.,9,Found as fragments in the pit near the Kruisstraat pottery kilns.,0,no date stated,6,"fragm. van grijze borden met gewelfden wand, randverdikking naar binnen"
12770,Heerlen,6,Mortarium,,wrijfschaal,Mortarium,1,,,claude,present,9,Explicitly named as a complete yellowish-white mortarium with spout.,9,Found intact in the pit near the Kruisstraat pottery kilns.,0,no date stated,6,"Gave geelwitte wrijfschaal met horizontalen rand, waarop tuit, vgl. Arentsburg afb. 96 nº 311"
12770,Heerlen,6,Mortarium,,wrijfschalen,Mortarium,,,,claude,present,9,Explicitly named as mortaria fragments.,9,Found as fragments in the pit near the Kruisstraat pottery kilns.,0,no date stated,6,fragm. van wrijfschalen met horizontalen en verticalen rand
12770,Heerlen,6,Jug,,Witgeel kruikje met gebogen oor,Jug,1,,,claude,present,9,Explicitly named as a yellowish-white jug with curved handle.,9,Found in the pit near the Kruisstraat pottery kilns.,0,no date stated,6,"Witgeel kruikje met gebogen oor, met standring en niet scherp geprofileerd mondstuk"
12770,Heerlen,6,Jug,,kruikjes met scherper geprofileerd mondstuk,Jug,,,,claude,present,9,Explicitly named as similar jugs with more sharply profiled mouth.,9,Found as fragments in the pit near the Kruisstraat pottery kilns.,0,no date stated,6,fragm. van dergelijke kruikjes met scherper geprofileerd mondstuk en hoekiger oortje
12770,Heerlen,6,Jug,,Witgeel kruikje met gebogen drieledig oortje,Jug,1,,,claude,present,9,Explicitly named as a yellowish-white jug with three-part handle.,9,Found in the pit near the Kruisstraat pottery kilns.,0,no date stated,6,"Witgeel kruikje met gebogen drieledig oortje, met ronde randverdikking en zonder standring"
12770,Heerlen,6,Amphora,,puntamphora,Amphora,1,,,claude,present,4,Identified as probably a pointed amphora but hedged with 'vermoedelijk'.,9,Found as a neck fragment in the pit near the Kruisstraat pottery kilns.,0,no date stated,4,"Halsstuk met twee gebogen tweeledige ooren vermoedelijk van een groote, grijze puntamphora, trechtervormige opening en randverdikking"
12770,Heerlen,6,Jug,,"hard gebakken, geelbruin tweeoorig kruikje met kerfversieringen",Jug,1,101,200,claude_text,present,9,Explicitly named as a hard-fired yellowish-brown two-handled jug with incised decoration.,9,"Found as fragments, restored at the Rijksmuseum, from the pit near the Kruisstraat kilns.",8,date read from the passage,9,"Fragm. van een hard gebakken, geelbruin tweeoorig kruikje met kerfversieringen ... vermoedelijk 2e eeuwsch"
12770,Heerlen,6,Pottery,,"glimmend, bronskleurig bodemfragment met standring",Pottery,1,,,claude,present,5,"Only described as a shiny bronze-coloured base fragment, no specific ware named.",9,Found as a base fragment in the pit near the Kruisstraat pottery kilns.,0,no date stated,5,"Een glimmend, bronskleurig bodemfragment met standring ; onder den bodem 2 concentrische ringen"
12770,Heerlen,6,Beaker,,drinkbeker met kleibestrooiing en zwartbruin deklaagje,Beaker,1,,,claude,present,9,Explicitly named as a drinking beaker with clay roughening and dark brown slip.,9,Found as a fragment in the pit near the Kruisstraat pottery kilns.,0,no date stated,6,"Fragm. van drinkbeker met kleibestrooiing en zwartbruin deklaagje, opening 8 c.M."
12770,Heerlen,7,Pottery,,Roodachtige en terra-nigraächtige fragm. met horizontaal gebogen rand,Pottery,,,,claude,present,6,"Described as reddish and terra-nigra-like fragments, no specific vessel form named.",9,Found as fragments in the pit near the Kruisstraat pottery kilns.,0,no date stated,5,"Roodachtige en terra-nigraächtige fragm. met horizontaal gebogen rand, waarop 2 draaigroefjes"
12770,Heerlen,7,Terra sigillata plate,Dragendorff 31,"t. s. bordje, Drag. 31",Terra sigillata plate,1,100,260,claude+typology,present,9,Explicitly named as terra sigillata dish Drag. 31.,9,Found as a fragment in the pit near the Kruisstraat pottery kilns.,9,dated from typology code (only as certain as the identification),9,"Fragm. van t. s. bordje, Drag. 31, met dun liprandje en eenigszins gewelfden rand, stempel zeer beschadigd"
12770,Heerlen,7,Terra sigillata cup,Dragendorff 27,"ingesnoerden beker, Drag. 27",Terra sigillata cup,1,15,200,claude+typology,present,9,"Explicitly named as terra sigillata constricted beaker Drag. 27 with stamp, dated c. 100 AD.",9,Found as a large fragment in the pit near the Kruisstraat pottery kilns.,9,dated from typology code (only as certain as the identification),9,"Groot t. s. fragm. van ingesnoerden beker, Drag. 27, met opvallend sterk glimmende donkerroode kleur, heele hoogte 5, opening 8 c.M.; op de binnenzijde van den bodem het stempel (PE)CVLA F (zonder dwarsstreepje in A). Te dateeren ongeveer 100 n. Chr."
12770,Heerlen,7,Terra sigillata,,versierd t. s. vaatwerk,Terra sigillata,,,,claude,present,9,Explicitly named as decorated terra sigillata ware.,9,Found as a single fragment in the pit near the Kruisstraat pottery kilns.,0,no date stated,6,Een enkel fragm. van versierd t. s. vaatwerk
12770,Heerlen,8,Jug,,witte 2e eeuwsche kruikjes,Jug,,101,200,claude_text,present,9,Explicitly named as white 2nd century jugs.,9,Found as neck fragments in the southern part of Kruisstraat.,8,date read from the passage,9,We vonden er halzen van witte 2e eeuwsche kruikjes
12770,Heerlen,8,Storage jar,,voorraadskuip,Storage jar,1,,,claude,present,9,Explicitly named as a large storage vat.,9,Found as a wall fragment in the southern part of Kruisstraat.,0,no date stated,6,"wandfragm. van groote voorraadskuip, waarop een uitspringende 4 c.M. breede, graatvormig gekerfde band"
12770,Heerlen,8,Pottery,,"zeer hard gebakken vaatwerk met breede strooken, versierd met het rolletje",Pottery,,,,claude,present,6,"Described only as hard-fired ware with roller decoration, no specific vessel type named.",9,Found as fragments in the southern part of Kruisstraat.,0,no date stated,5,"Fragm. van zeer hard gebakken vaatwerk met breede strooken, versierd met het rolletje en grijs- en geelbruine fragm. met groote schubversieringen"
12770,Heerlen,8,Terra sigillata bowl,,"groote t. s. schaal mat glimmend, met bladversieringen",Terra sigillata bowl,1,,,claude,present,9,Explicitly named as a large terra sigillata bowl with leaf decoration.,9,Found as a fragment in the southern part of Kruisstraat.,0,no date stated,6,"Fragm. van een groote t. s. schaal mat glimmend, met bladversieringen op den omgeslagen, gewelfden rand"
12770,Heerlen,8,Beaker,Niederbieber 32c,Buikige drinkbeker van witte aarde met zwartbruin deklaagje,Beaker,1,-12,300,context_clamp,present,9,"Explicitly named as a bulbous drinking beaker of white clay with dark brown slip, Niederbieber 32c.",9,Found in a Roman grave at the Bekkerweg southern necropolis.,3,missing endpoint clamped to the Roman period,7,"Buikige drinkbeker van witte aarde met zwartbruin deklaagje ; op den wand 3 breede strooken kerfversiering ingedrukt met het rolletje ; op het korte halsje een klein omgeslagen randje. Te dateeren einde 2e of begin 3e eeuw, vgl. Niederbieber Taf. II 32 c p. 39"
12770,Heerlen,2,Rough-walled pottery,,Rough-walled pottery,Rough-walled pottery,,1,300,rules+claude_confirmed,present,6,rule candidate; name from ware match,8,rule candidate confirmed present by claude (5c),6,"date from the rule detector, presence confirmed",7,"A.
1 ) Randen van groote, grijze kookpotten ; fragm. van vaat-werk zonder standring, van een grijs deksel met hoekig gebogen
rand, van ruwwandige en gladde borden met naar binnen gebogen
rand ;
groot fragm."
