report_id,site_name,page,pottery,typology,term_found,term_found_normalized_en,quantity,start_date,end_date,date_method,context_label,pot_name_certainty_level,pot_name_llm_reasoning,pot_presence_certainty_level,pot_presence_llm_reasoning,dates_certainty_level,date_llm_reasoning,overall_certainty_level,original_text
table_1,Voerendaal-Ten Hove,1,Late Roman storage jar,Alzey 30,jug,Late Roman storage jar,8,300,450,claude+typology,present,9,Form and typology code explicitly stated in the table.,10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse oxidized, Eifel region (Mayen).",9,dated from typology code (only as certain as the identification),9,jug Alzey 30 25 8 7
table_1,Voerendaal-Ten Hove,1,Plate,,plate,Plate,1,270,450,claude_text,present,9,"Form explicitly stated in the table, no typology given.",10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse oxidized, Eifel region (Mayen).",8,date read from the passage,9,plate - 1 1 -
table_1,Voerendaal-Ten Hove,1,Late Roman lid,Alzey 34,plate,Late Roman lid,3,300,420,claude+typology,present,9,Form and typology code explicitly stated in the table.,10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse oxidized, Eifel region (Mayen).",9,dated from typology code (only as certain as the identification),9,plate Alzey 34 5 3 3
table_1,Voerendaal-Ten Hove,1,Bowl,,bowl,Bowl,1,270,450,claude_text,present,9,"Form explicitly stated in the table, no typology given.",10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse oxidized, Rhineland/Eifel region.",8,date read from the passage,9,bowl - 1 1 -
table_1,Voerendaal-Ten Hove,1,Late Roman bowl,Alzey 28 cf.,bowl,Late Roman bowl,1,300,450,claude+typology,present,3,Typology given with 'cf.' indicating a tentative identification.,10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse oxidized, Rhineland/Eifel region.",3,dated from typology code (only as certain as the identification),5,bowl Alzey 28 cf. 1 1 1
table_1,Voerendaal-Ten Hove,1,Bowl/Jar,,bowl/jar,Bowl/Jar,1,270,450,claude_text,present,7,Form stated in the table but no specific typology given.,10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse oxidized, Rhineland/Eifel region.",8,date read from the passage,8,bowl/jar - 1 1 1
table_1,Voerendaal-Ten Hove,1,Late Roman cooking pot,Alzey 27,jar,Late Roman cooking pot,1,300,450,claude+typology,present,9,Form and typology code explicitly stated in the table.,10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse oxidized, Rhineland/Eifel region.",9,dated from typology code (only as certain as the identification),9,jar Alzey 27 1 1 1
table_1,Voerendaal-Ten Hove,1,Jug,,jug,Jug,1,270,450,claude_text,present,9,"Form explicitly stated in the table, no typology given.",10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse oxidized, Rhineland/Eifel region.",8,date read from the passage,9,jug - 1 1 1
table_1,Voerendaal-Ten Hove,1,Plate,,plate,Plate,1,270,450,claude_text,present,9,"Form explicitly stated in the table, no typology given.",10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse oxidized, Rhineland/Eifel region.",8,date read from the passage,9,plate - 1 1 -
table_1,Voerendaal-Ten Hove,1,Late Roman storage vessel,Alzey 29,plate,Late Roman storage vessel,2,300,450,claude+typology,present,9,Form and typology code explicitly stated in the table.,10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse oxidized, Rhineland/Eifel region.",9,dated from typology code (only as certain as the identification),9,plate Alzey 29 5 2 2
table_1,Voerendaal-Ten Hove,1,Coarse ware bowl,Niederbieber 104 cf.,bowl,Coarse ware bowl,1,100,300,claude+typology,present,3,Typology given with 'cf.' indicating a tentative identification.,10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse oxidized, Meuse valley/Rhineland.",3,dated from typology code (only as certain as the identification),5,bowl NB 104 cf. 1 1 1
table_1,Voerendaal-Ten Hove,1,Jar,,jar,Jar,2,270,450,claude_text,present,9,"Form explicitly stated in the table, no typology given.",10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse oxidized, Meuse valley/Rhineland.",8,date read from the passage,9,jar - 6 2 1
table_1,Voerendaal-Ten Hove,1,Late Roman storage jar,Alzey 30,jar,Late Roman storage jar,1,300,450,claude+typology,present,9,Form and typology code explicitly stated in the table.,10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse oxidized, Meuse valley/Rhineland.",9,dated from typology code (only as certain as the identification),9,jar Alzey 30 1 1 1
table_1,Voerendaal-Ten Hove,1,Jar,,jar,Jar,1,270,450,claude_text,present,9,"Form explicitly stated in the table, no typology given.",10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse oxidized, regional (Meuse valley?).",8,date read from the passage,9,regional (Meuse valley?) jar - 1 1 -
table_1,Voerendaal-Ten Hove,1,Plate,,plate,Plate,1,270,450,claude_text,present,9,"Form explicitly stated in the table, no typology given.",10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse oxidized, other.",8,date read from the passage,9,plate - 1 1 1
table_1,Voerendaal-Ten Hove,1,Late Roman bowl,Alzey 28,bowl,Late Roman bowl,1,300,450,claude+typology,present,9,Form and typology code explicitly stated in the table.,10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse reduced, Eifel region (Mayen).",9,dated from typology code (only as certain as the identification),9,bowl Alzey 28 1 1 1
table_1,Voerendaal-Ten Hove,1,Cheese strainer,FG1a,cheese strainer,Cheese strainer,1,40,120,claude+typology,present,9,Form and typology code explicitly stated in the table.,10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse reduced, Eifel region (Mayen).",9,dated from typology code (only as certain as the identification),9,cheese strainer FG1a 1 1 1
table_1,Voerendaal-Ten Hove,1,Jar,,jar,Jar,4,270,450,claude_text,present,9,"Form explicitly stated in the table, no typology given.",10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse reduced, Eifel region (Mayen).",8,date read from the passage,9,jar - 11 4 -
table_1,Voerendaal-Ten Hove,1,Late Roman cooking pot,Alzey 27,jar,Late Roman cooking pot,11,300,450,claude+typology,present,9,Form and typology code explicitly stated in the table.,10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse reduced, Eifel region (Mayen).",9,dated from typology code (only as certain as the identification),9,jar Alzey 27 14 11 10
table_1,Voerendaal-Ten Hove,1,Coarse ware cooking pot,Niederbieber 89,jar,Coarse ware cooking pot,1,150,300,claude+typology,present,9,Form and typology code explicitly stated in the table.,10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse reduced, Eifel region (Mayen).",9,dated from typology code (only as certain as the identification),9,jar NB 89 1 1 1
table_1,Voerendaal-Ten Hove,1,Late Roman storage jar,Alzey 30,jug,Late Roman storage jar,1,300,450,claude+typology,present,9,Form and typology code explicitly stated in the table.,10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse reduced, Eifel region (Mayen).",9,dated from typology code (only as certain as the identification),9,jug Alzey 30 1 1 1
table_1,Voerendaal-Ten Hove,1,Late Roman storage vessel,Alzey 29,plate,Late Roman storage vessel,2,300,450,claude+typology,present,9,Form and typology code explicitly stated in the table.,10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse reduced, Eifel region (Mayen).",9,dated from typology code (only as certain as the identification),9,plate Alzey 29 2 2 2
table_1,Voerendaal-Ten Hove,1,Trier bowl,"Trier III, 40a",bowl,Trier bowl,1,280,355,claude+typology,present,9,Form and typology code explicitly stated in the table.,10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse reduced, Rhineland/Eifel region.",9,dated from typology code (only as certain as the identification),9,"bowl Trier III, 40a 1 1 1"
table_1,Voerendaal-Ten Hove,1,Jar,,jar,Jar,1,270,450,claude_text,present,9,"Form explicitly stated in the table, no typology given.",10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse reduced, Rhineland/Eifel region.",8,date read from the passage,9,jar - 1 1 -
table_1,Voerendaal-Ten Hove,1,Late Roman storage vessel,Alzey 29,bowl,Late Roman storage vessel,1,300,450,claude+typology,present,9,Form and typology code explicitly stated in the table.,10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse reduced, Meuse valley/Rhineland.",9,dated from typology code (only as certain as the identification),9,bowl Alzey 29 1 1 1
table_1,Voerendaal-Ten Hove,1,Jar,,jar,Jar,1,270,450,claude_text,present,9,"Form explicitly stated in the table, no typology given.",10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse reduced, Meuse valley/Rhineland.",8,date read from the passage,9,jar - 1 1 -
table_1,Voerendaal-Ten Hove,1,Jar,,jar,Jar,1,270,450,claude_text,present,9,"Form explicitly stated in the table, no typology given.",10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse reduced, regional (Meuse valley?).",8,date read from the passage,9,jar - 2 1 -
table_1,Voerendaal-Ten Hove,1,Late Roman dish,Alzey 33 cf.,jar,Late Roman dish,1,350,450,claude+typology,present,3,Typology given with 'cf.' indicating a tentative identification.,10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse reduced, regional (Meuse valley?).",3,dated from typology code (only as certain as the identification),5,jar Alzey 33 cf. 8 1 1
table_1,Voerendaal-Ten Hove,1,Late Roman cooking pot,Alzey 27,jar,Late Roman cooking pot,1,300,450,claude+typology,present,9,Form and typology code explicitly stated in the table.,10,"Listed as a recovered find in the Late Roman coarse ware overview table, Coarse reduced, other.",9,dated from typology code (only as certain as the identification),9,jar Alzey 27 1 1 1
