report_id,site_name,page,pottery,typology,term_found,term_found_normalized_en,quantity,start_date,end_date,date_method,context_label,pot_name_certainty_level,pot_name_llm_reasoning,pot_presence_certainty_level,pot_presence_llm_reasoning,dates_certainty_level,date_llm_reasoning,overall_certainty_level,original_text
13319,322100,33,Color-coated beaker,Niederbieber 32,bekers Niederbieber 32,Color-coated beaker,,150,300,claude+typology,present,9,Explicitly named with typology code in the text.,9,Listed as part of the second group of finds at the site.,9,dated from typology code (only as certain as the identification),9,bekers Niederbieber 32
13319,Kerkrade-Holzkuil,33,Coarse ware bowl,Niederbieber 104,kommen Niederbieber 104,Coarse ware bowl,,100,300,claude+typology,present,9,Explicitly named with typology code in the text.,9,Listed as part of the second group of finds at the site.,9,dated from typology code (only as certain as the identification),9,kommen Niederbieber 104
13319,322100,33,Terra sigillata bowl,Dragendorff 46,terra sigillata bakjes Dragendorff 46,Terra sigillata bowl,,150,300,claude+typology,present,9,Explicitly named with typology code in the text.,9,Listed as part of the second group of finds at the site.,9,dated from typology code (only as certain as the identification),9,terra sigillata bakjes Dragendorff 46
13319,Kerkrade-Holzkuil,34,Color-coated beaker,Niederbieber 30,geverfde bekers Niederbieber 30,Color-coated beaker,,130,300,claude+typology,present,9,Explicitly named with typology code in the text.,9,Listed as part of the 2B-3 group of finds at the site.,9,dated from typology code (only as certain as the identification),9,Hiertoe behoren geverfde bekers Niederbieber 30 en 32
13319,Kerkrade-Holzkuil,34,Coarse ware cooking pot,Niederbieber 89,Niederbieber 89,Coarse ware cooking pot,,150,300,claude+typology,present,9,Explicitly named with typology code in the text.,9,Listed as part of the 2B-3 group of finds at the site.,9,dated from typology code (only as certain as the identification),9,Niederbieber 89 en 103
13319,Kerkrade-Holzkuil,34,Terra sigillata plate,Dragendorff 32,Oost-Gallische terra sigillata van Dragendorff 32,Terra sigillata plate,,150,300,claude+typology,present,9,Explicitly named with typology code in the text.,9,Listed as part of the 2B-3 group of finds at the site.,9,dated from typology code (only as certain as the identification),9,Oost-Gallische terra sigillata van Dragendorff 32 en 45
13319,Kerkrade-Holzkuil,34,Terra sigillata bowl,Dragendorff 40,Oost-Gallische terra sigillata (Dragendorff 40),Terra sigillata bowl,,150,300,claude+typology,present,9,Explicitly named with typology code in the text.,9,Listed as part of the 2d+3 group of finds at the site.,9,dated from typology code (only as certain as the identification),9,Hiertoe behoren o.a. Oost-Gallische terra sigillata (Dragendorff 40)
13319,Kerkrade-Holzkuil,34,Color-coated beaker,Niederbieber 30,geverfde bekers in techniek C (Niederbieber 30),Color-coated beaker,,130,300,claude+typology,present,9,Explicitly named with typology code in the text.,9,Listed as part of the 2d+3 group of finds at the site.,9,dated from typology code (only as certain as the identification),9,"geverfde bekers in techniek C (Niederbieber 30, 32 en 33)"
13319,Kerkrade-Holzkuil,34,Color-coated beaker,Niederbieber 33,geverfde bekers in techniek C (Niederbieber 33),Color-coated beaker,,150,300,claude+typology,present,9,Explicitly named with typology code in the text.,9,Listed as part of the 2d+3 group of finds at the site.,9,dated from typology code (only as certain as the identification),9,"geverfde bekers in techniek C (Niederbieber 30, 32 en 33) en techniek D (Niederbieber 33)"
13319,Kerkrade-Holzkuil,34,Color-coated beaker,Niederbieber 33,geverfde bekers in techniek D (Niederbieber 33),Color-coated beaker,,150,300,claude+typology,present,9,"Explicitly named with typology code in the text, technique D variant.",9,Listed as part of the 2d+3 group of finds at the site.,9,dated from typology code (only as certain as the identification),9,techniek D (Niederbieber 33)
13319,Kerkrade-Holzkuil,34,Terra sigillata bowl,,terra sigillata kom (uit AFK1),Terra sigillata bowl,1,,,claude,present,8,Explicitly described as a terra sigillata bowl from AFK1.,9,Explicitly found in AFK1 (large refuse pit next to building XVIII/XIX).,0,no date stated,6,Het zijn een terra sigillata kom (uit AFK1) en enkele bekers (Niederbieber 33) in techniek D
13319,Kerkrade-Holzkuil,34,Color-coated beaker,Niederbieber 33,bekers (Niederbieber 33) in techniek D,Color-coated beaker,,150,300,claude+typology,present,9,"Explicitly named with typology code, some from the Argonne region.",9,Explicitly found in the cellar and other contexts of the 3-4 group.,9,dated from typology code (only as certain as the identification),9,"enkele bekers (Niederbieber 33) in techniek D, waarvan enkele afkomstig uit de Argonne"
13319,Kerkrade-Holzkuil,72,Terra nigra,,terra nigra,Terra nigra,,1,100,claude_text,present,9,Name explicitly stated in the text.,9,Explicitly found under the egalisering layer.,8,date read from the passage,9,Onder de egalisering bevonden zich o.a. een aantal fragmenten terra nigra uit hoogst-waarschijnlijk de 1e eeuw na Chr.
13319,Kerkrade-Holzkuil,72,Cooking pot,Stuart 201A,kookpotfragmenten van het type Stuart 201A,Cooking pot,,,,claude,present,10,Type explicitly named with typology code Stuart 201A.,9,Explicitly found under the egalisering layer.,0,no date stated,6,enkele kookpotfragmenten van het type Stuart 201A
13319,Kerkrade-Holzkuil,72,Beaker,,bekerfragmenten met techniek A en B,Beaker,,,,claude,present,9,Vessel type explicitly named as bekerfragmenten.,9,Explicitly found under the egalisering layer.,0,no date stated,6,bekerfragmenten met techniek A en B
13319,Kerkrade-Holzkuil,72,Cooking pot,Stuart 201B,kookpot Stuart 201B,Cooking pot,,,,claude,present,10,Type explicitly named with typology code Stuart 201B.,9,Explicitly stated as found under the layer.,0,no date stated,6,Een fragment van een kookpot Stuart 201B is onder de laag gevonden
13319,Kerkrade-Holzkuil,74,Pottery,,aardewerk,Pottery,,175,300,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",9,Explicitly found in a layer within room C7.,8,date read from the passage,6,Onder de laag werd een donkergrijze laag met houtskool en veel aardewerk gevonden
13319,Kerkrade-Holzkuil,107,Coarse ware plate,Niederbieber 111,ruwwandig bord Niederbieber 111,Coarse ware plate,1,150,300,claude+typology,present,9,Name and typology code stated explicitly in the text.,9,Explicitly found in the post pit of a central post of structure IIa.,9,dated from typology code (only as certain as the identification),9,"Één scherf van een ruwwandig bord Niederbieber 111 werd in de aanlegkuil van een middenstijl gevonden, zodat de structuur ná 120/150 aangelegd is."
13319,Kerkrade-Holzkuil,107,Handmade ware,,handgemaakt aardewerk,Handmade ware,,,,claude,present,8,Described as handmade sherd in the text.,9,Explicitly found among the sherds from structure IIa post pits.,0,no date stated,6,"Opvallend is de aanwezigheid van een handgevormd scherfje, omdat handgemaakt aardewerk weinig is aangetroffen."
13319,Kerkrade-Holzkuil,114,Terra sigillata plate,Dragendorff 15/17,"Zuid-Gallische terra sigillata, fragmenten van een bord type Dragendorff 15/17",Terra sigillata plate,,10,100,claude+typology,present,10,Ware and typology code stated explicitly in the text.,9,Explicitly found in structure IV.,10,dated from typology code (only as certain as the identification),10,"Het gaat om scherven van Zuid-Gallische terra sigillata, waaronder fragmenten van een bord type Dragendorff 15/17"
13319,Kerkrade-Holzkuil,114,Terra nigra,,terra nigra,Terra nigra,,,,claude,present,9,Name stated explicitly in the text.,9,Explicitly found in structure IV.,0,no date stated,6,fragmenten terra nigra en bekerfragmentjes van geverfde waar in techniek A
13319,323000,114,Beaker,,bekerfragmentjes van geverfde waar in techniek A,Beaker,,,,claude,present,9,Described as beaker fragments of colour-coated ware technique A.,9,Explicitly found in structure IV.,0,no date stated,6,bekerfragmentjes van geverfde waar in techniek A
13319,Kerkrade-Holzkuil,114,Coarse ware jug,Niederbieber 96,kan van het type Niederbieber 96,Coarse ware jug,1,150,300,claude+typology,present,9,Vessel type and typology code stated explicitly in the text.,9,Explicitly found in structure IV.,9,dated from typology code (only as certain as the identification),9,een kan van het type Niederbieber 96
13319,178138,114,Coarse ware bowl,Niederbieber 104,kom van het type Niederbieber 104,Coarse ware bowl,1,100,300,claude+typology,present,9,Vessel type and typology code stated explicitly in the text.,9,Explicitly found in structure IV.,9,dated from typology code (only as certain as the identification),9,een kom van het type Niederbieber 104
13319,323000,114,Coarse ware cooking pot,Stuart 202,pot van het type Stuart 202,Coarse ware cooking pot,1,40,200,claude+typology,present,9,Vessel type and typology code stated explicitly in the text.,9,Explicitly found in structure IV.,9,dated from typology code (only as certain as the identification),9,een pot van het type Stuart 202
13319,Kerkrade-Holzkuil,114,Smooth-walled jug,Stuart 110A,kruik van het type Stuart 110A,Smooth-walled jug,1,70,250,claude+typology,present,9,Vessel type and typology code stated explicitly in the text.,9,Explicitly found in structure IV.,9,dated from typology code (only as certain as the identification),9,Ook een kruik van het type Stuart 110A past bij de datering in 2e eeuw.
13319,323000,114,Coarse ware,,ruwwandige scherven,Coarse ware,,101,200,period_term,present,0,"general mention that pottery occurs at the site, not a discrete object",9,Explicitly found in structure IV.,8,period word in the find's own quote,6,"Hiernaast zijn ook enkele ruwwandige scherven aangetroffen, die juist op een datering in de 2e eeuw wijzen"
13319,323000,93,Coarse ware cooking pot,Niederbieber 89,fragmenten Niederbieber 89,Coarse ware cooking pot,,150,300,claude+typology,present,9,Typology code stated explicitly in the text.,9,Explicitly found in the oldest layer of room C7.,9,dated from typology code (only as certain as the identification),9,"Aardewerk uit deze laag, waaronder fragmenten Niederbieber 89, Niederbieber 32 en fragmenten geverfd aardewerk versierd met techniek C, wijzen op een datering van na 175 na Chr."
13319,323000,93,Colour-coated ware,,geverfd aardewerk versierd met techniek C,Colour-coated ware,,175,300,claude_text,present,9,Described as colour-coated ware decorated with technique C.,9,Explicitly found in the oldest layer of room C7.,8,date read from the passage,9,"fragmenten geverfd aardewerk versierd met techniek C, wijzen op een datering van na 175 na Chr."
13319,Kerkrade-Holzkuil,93,Coarse ware cooking pot,Niederbieber 89,Niederbieber 89,Coarse ware cooking pot,,150,300,claude+typology,present,9,Typology code stated explicitly in the text.,9,Explicitly found near the eastern facade of building C.,9,dated from typology code (only as certain as the identification),9,Een derde aanwijzing vormen fragmenten van een Niederbieber 89 en een Niederbieber 62 die vlak naast de oostelijke façade zijn gevonden
13319,Kerkrade-Holzkuil,93,Smooth-walled jug,Niederbieber 62,Niederbieber 62,Smooth-walled jug,,100,300,claude+typology,present,9,Typology code stated explicitly in the text.,9,Explicitly found near the eastern facade of building C.,9,dated from typology code (only as certain as the identification),9,fragmenten van een Niederbieber 89 en een Niederbieber 62 die vlak naast de oostelijke façade zijn gevonden
13319,Kerkrade-Holzkuil,93,Terra sigillata decorated bowl,Dragendorff 37,Oost-Gallische Dragendorff 37,Terra sigillata decorated bowl,,70,300,claude+typology,present,10,Ware and typology code stated explicitly in the text.,9,Explicitly found against the fill of the most eastern reinforcement of the porticus.,10,dated from typology code (only as certain as the identification),10,"scherven gevonden van een Oost-Gallische Dragendorff 37, versierd met een voorstelling van Diana met hond, die eveneens eind 2e-begin 3e eeuw gedateerd moet worden"
13319,Kerkrade-Holzkuil,116,Jug,,kruikfragmentjes,Jug,2,1,100,period_term,present,8,Described as jug fragments in the text.,9,Explicitly found in two post pits of structure V.,8,period word in the find's own quote,8,Het gaat om twee kruikfragmentjes en een scherfje terra nigra (1e eeuw).
13319,Kerkrade-Holzkuil,116,Terra nigra,,scherfje terra nigra,Terra nigra,1,1,100,claude_text,present,9,Name stated explicitly in the text with a 1st century date.,9,Explicitly found in a post pit of structure V.,8,date read from the passage,9,een scherfje terra nigra (1e eeuw)
13319,Kerkrade-Holzkuil,116,Terra nigra,,terra nigra,Terra nigra,1,1,100,claude_text,present,10,Explicitly named as terra nigra in the text.,10,"Found in post-holes of structure V, dated to the 1st century.",8,date read from the passage,9,Het gaat om twee kruikfragmentjes en een scherfje terra nigra (1e eeuw).
13319,Kerkrade-Holzkuil,119,Painted ware technique B,,geverfd aardewerk in techniek B,Painted ware technique B,,,,claude,present,9,Explicitly named as painted ware in technique B.,9,"Found in two post-holes of structure VII, though interpreted as later contamination.",0,no date stated,6,In twee paalkuilen zijn fragmenten met geverfd aardewerk in techniek B gevonden.
13319,Kerkrade-Holzkuil,126,Coarse ware,,ruwwandige scherven,Coarse ware,3,,,claude,present,8,Explicitly named as ruwwandige scherven (coarse ware sherds).,10,Found in two features of structure XIIa.,0,no date stated,6,"In twee sporen van structuur XIIa zijn in totaal drie ruwwandige scherven, één fragment van een kruik of kruikamfoor en twee scherven van een geverfde beker in techniek A (0 - 150) gevonden."
13319,Kerkrade-Holzkuil,126,Jug or jug-amphora,,kruik of kruikamfoor,Jug or jug-amphora,1,,,claude,present,5,"Identified as either a jug or jug-amphora, identification is hedged.",10,Found in features of structure XIIa.,0,no date stated,5,één fragment van een kruik of kruikamfoor en twee scherven van een geverfde beker in techniek A (0 - 150) gevonden.
13319,Kerkrade-Holzkuil,126,Painted beaker technique A,,geverfde beker in techniek A,Painted beaker technique A,2,0,150,claude_text,present,9,Explicitly named as painted beaker in technique A with date range given.,10,Found in features of structure XIIa.,8,date read from the passage,9,twee scherven van een geverfde beker in techniek A (0 - 150) gevonden.
13319,Kerkrade-Holzkuil,126,Color-coated beaker,Niederbieber 32,Niederbieber 32,Color-coated beaker,,150,300,claude+typology,present,9,Identified by typology code Niederbieber 32.,10,Found in the construction pit of a central post of structure XIIb.,9,dated from typology code (only as certain as the identification),9,"In de aanlegkuil van een middenstijl werden fragmenten van een Niederbieber 32 en een Stuart 110B gevonden, zodat een constructie van na 120/150 dateert."
13319,Kerkrade-Holzkuil,126,Smooth-walled jug,Stuart 110B,Stuart 110B,Smooth-walled jug,,70,250,claude+typology,present,9,Identified by typology code Stuart 110B.,10,Found in the construction pit of a central post of structure XIIb.,9,dated from typology code (only as certain as the identification),9,"In de aanlegkuil van een middenstijl werden fragmenten van een Niederbieber 32 en een Stuart 110B gevonden, zodat een constructie van na 120/150 dateert."
13319,Kerkrade-Holzkuil,131,Handmade ware,,handgevormd aardewerk,Handmade ware,1,1,150,claude_text,present,9,Explicitly named as handgevormd aardewerk (handmade ware).,10,Found in a post-hole of structure XV.,8,date read from the passage,9,"Uit een van de paalsporen van deze structuur komt een fragment handgevormd aardewerk, hetgeen misschien op een vroege datering (1e begin 2e eeuw) wijst."
13319,Kerkrade-Holzkuil,132,Terra sigillata cup,Dragendorff 27,Zuid-Gallisch terra sigillata bakje van het type Dragendorff 27,Terra sigillata cup,,15,200,claude+typology,present,10,Explicitly named as South Gaulish terra sigillata of type Dragendorff 27.,10,Found among finds from structure XVI.,10,dated from typology code (only as certain as the identification),10,"Hiertussen zit vroeg materiaal, zoals een Zuid-Gallisch terra sigillata bakje van het type Dragendorff 27 uit de 1e eeuw."
13319,Kerkrade-Holzkuil,132,Terra sigillata cup,Dragendorff 33,Oost-Gallisch terra sigillata bakje van het type Dragendorff 33,Terra sigillata cup,,40,300,claude+typology,present,10,Explicitly named as East Gaulish terra sigillata of type Dragendorff 33.,10,Found among finds from structure XVI.,10,dated from typology code (only as certain as the identification),10,zoals een Oost-Gallisch terra sigillata bakje van het type Dragendorff 33 en ruwwandige potten van het type Stuart 201B en Niederbieber 89 dateert deze structuur in de tweede helft van de 2e eeuw.
13319,Kerkrade-Holzkuil,132,Cooking pot,Stuart 201B,ruwwandige potten van het type Stuart 201B,Cooking pot,,120,200,claude_text,present,9,Explicitly named as coarse ware pots of type Stuart 201B.,10,Found among finds from structure XVI.,8,date read from the passage,9,ruwwandige potten van het type Stuart 201B en Niederbieber 89 dateert deze structuur in de tweede helft van de 2e eeuw.
13319,Kerkrade-Holzkuil,132,Cooking pot,Stuart 201B,Stuart 201B,Cooking pot,4,120,200,claude_text,present,9,Identified by typology code Stuart 201B.,10,Found in the construction pit of a roof-bearing wall post of structure XVI.,8,date read from the passage,9,Vier scherven van een Stuart 201B werden gevonden in de aanlegkuil van een dakdragende wandstijl en wijzen op een aanleg van ná 120.
13319,Kerkrade-Holzkuil,131,Painted beaker technique A,,geverfde beker in techniek A,Painted beaker technique A,,1,100,claude_text,present,9,Explicitly named as painted beaker in technique A.,10,Found among finds from structure XIV.,8,date read from the passage,9,"vondsten die duiden op een datering aan het einde van de 1e eeuw en het begin van de 2e eeuw, zoals een geverfde beker in techniek A."
13319,Kerkrade-Holzkuil,131,Cooking pot,Stuart 201B,ruwwandige pot van het type Stuart 201 B,Cooking pot,,120,270,claude_text,present,9,Explicitly named as coarse ware pot of type Stuart 201B.,10,Found in features of structure XIV.,8,date read from the passage,9,"zoals een fragment van een ruwwandige pot van het type Stuart 201 B, die dateert vanaf 120 na Chr."
13319,Kerkrade-Holzkuil,123,Painted beaker technique A,,geverfde beker in techniek A,Painted beaker technique A,,-12,150,claude_text,present,9,Explicitly named as painted beaker in technique A.,10,Found in features of structure IX.,8,date read from the passage,9,"Een in techniek A uitgevoerde geverfde beker, die uiterlijk tot 150 na Chr. gedateerd wordt"
13319,Kerkrade-Holzkuil,123,Cooking pot,Stuart 201B,ruwwandige kookpot Stuart 201B,Cooking pot,,120,270,claude_text,present,9,Explicitly named as coarse cooking pot Stuart 201B.,10,Found in features of structure IX.,8,date read from the passage,9,"een ruwwandige kookpot Stuart 201B, die vanaf 120 na Chr. dateert wijzen op het tweede kwart van de 2e eeuw of later."
13319,Kerkrade-Holzkuil,139,Terra sigillata cup,Dragendorff 24/25,Zuid-Gallische terra sigillata van het type Dragendorff 24/25,Terra sigillata cup,,15,100,claude+typology,present,10,Explicitly named as South Gaulish terra sigillata of type Dragendorff 24/25.,10,Found in features of structure XXIII.,10,dated from typology code (only as certain as the identification),10,"Het spectrum bevat onder meer Zuid-Gallische terra sigillata van het type Dragendorff 24/25 (40-80 na Chr.),"
13319,178138,139,Terra sigillata cup,Dragendorff 27,Dragendorff 27,Terra sigillata cup,,15,200,claude+typology,present,10,Identified by typology code Dragendorff 27.,10,Found in features of structure XXIII.,10,dated from typology code (only as certain as the identification),10,"Dragendorff 27 (50-100 na Chr.),"
13319,Kerkrade-Holzkuil,139,Terra sigillata decorated bowl,Dragendorff 29,Dragendorff 29,Terra sigillata decorated bowl,,15,100,claude+typology,present,10,Identified by typology code Dragendorff 29.,10,Found in features of structure XXIII.,10,dated from typology code (only as certain as the identification),10,"Dragendorff 29 (40-85 na Chr.),"
13319,322100,139,Terra sigillata plate,Dragendorff 18,Dragendorff 18,Terra sigillata plate,,40,120,claude+typology,present,10,Identified by typology code Dragendorff 18.,10,Found in features of structure XXIII.,10,dated from typology code (only as certain as the identification),10,"Dragendorff 18 (50-100 na Chr.),"
13319,Kerkrade-Holzkuil,139,Bronzed ware,,gebronsd aardewerk,Bronzed ware,,1,100,claude_text,present,9,Explicitly named as gebronsd aardewerk (bronzed ware).,10,Found in features of structure XXIII.,8,date read from the passage,9,"gebronsd aardewerk, geverfde bekers in techniek A, een vierledig oorfragment (voor 70 na Chr.) en mogelijk verbrande terra nigra."
13319,322100,139,Painted beaker technique A,,geverfde bekers in techniek A,Painted beaker technique A,,1,100,claude_text,present,9,Explicitly named as painted beakers in technique A.,10,Found in features of structure XXIII.,8,date read from the passage,9,"geverfde bekers in techniek A, een vierledig oorfragment (voor 70 na Chr.) en mogelijk verbrande terra nigra."
13319,Kerkrade-Holzkuil,139,Vessel with four-part handle,,vierledig oorfragment,Vessel with four-part handle,1,1,70,claude_text,present,7,"Described as a four-part handle fragment, vessel type not further specified.",10,Found in features of structure XXIII.,8,date read from the passage,8,een vierledig oorfragment (voor 70 na Chr.)
13319,322100,139,Terra nigra,,verbrande terra nigra,Terra nigra,,1,100,claude_text,present,5,"Identified as possibly burnt terra nigra, identification is hedged.",7,"Found in features of structure XXIII, but identification is uncertain.",8,date read from the passage,7,en mogelijk verbrande terra nigra.
13319,Kerkrade-Holzkuil,139,Flask,,flesjes/flacon,Flask,,1,150,claude_text,present,8,Explicitly named as flesjes/flacon (flasks/flacons).,10,Found in features of structure XXIII.,8,date read from the passage,9,"Overig dateerbaar vondstmateriaal bestaat uit een hals - en een wandfragment van flesjes/flacon uit de 1e eeuw, begin 2e eeuw."
13319,Kerkrade-Holzkuil,141,Painted beaker technique B,,geverfd scherfje in techniek B,Painted beaker technique B,,100,200,claude_text,present,9,Explicitly named as painted sherd in technique B.,10,Found in features of structure XX.,8,date read from the passage,9,Een datering in de 2e eeuw lijkt aannemelijk door de aanwezigheid van een geverfd scherfje in techniek B en een aantal randen Stuart 201B (vanaf 120 na Chr.).
13319,Kerkrade-Holzkuil,141,Cooking pot,Stuart 201B,randen Stuart 201B,Cooking pot,,120,200,claude_text,present,9,Identified by typology code Stuart 201B.,10,Found in features of structure XX.,8,date read from the passage,9,een aantal randen Stuart 201B (vanaf 120 na Chr.).
13319,Kerkrade-Holzkuil,142,Painted beaker technique A,,geverfde bekers in techniek A,Painted beaker technique A,,1,150,claude_text,present,9,Explicitly named as painted beakers in technique A.,10,Found in features of structure XVIII.,8,date read from the passage,9,"Hieronder bevindt zich veel 1e tot begin 2e eeuws materiaal zoals geverfde bekers in techniek A, terra nigra fragmenten en Zuid-Gallische terra sigillata van het type Dragendorff 27."
13319,Kerkrade-Holzkuil,142,Terra nigra,,terra nigra fragmenten,Terra nigra,,1,150,claude_text,present,9,Explicitly named as terra nigra fragments.,10,Found in features of structure XVIII.,8,date read from the passage,9,terra nigra fragmenten en Zuid-Gallische terra sigillata van het type Dragendorff 27.
13319,Kerkrade-Holzkuil,142,Terra sigillata cup,Dragendorff 27,Zuid-Gallische terra sigillata van het type Dragendorff 27,Terra sigillata cup,,15,200,claude+typology,present,10,Explicitly named as South Gaulish terra sigillata of type Dragendorff 27.,10,Found in features of structure XVIII.,10,dated from typology code (only as certain as the identification),10,Zuid-Gallische terra sigillata van het type Dragendorff 27.
13319,Kerkrade-Holzkuil,142,Amphora,,Scheldevallei amfoor,Amphora,1,70,200,claude_text,present,9,Explicitly named as a Scheldt valley amphora.,10,Found in features of structure XVIII.,8,date read from the passage,9,"Een fragment van een Scheldevallei amfoor schuift de datering wellicht iets verder in de 2e eeuw, alhoewel dit type amfoor ook al aan het einde van de 1e eeuw kan voorkomen."
13319,Kerkrade-Holzkuil,145,Coated ware beaker,Stuart 1,bekertje van het type Stuart 1,Coated ware beaker,1,40,110,claude+typology,present,9,"Identified by typology code Stuart 1, technique A.",10,Found in features of structure XIX.,9,dated from typology code (only as certain as the identification),9,Op een bekertje van het type Stuart 1 (techniek A) uit de 1e eeuw na dateert het aardewerk vanaf het laatste kwart van de 2e eeuw en uit de 3e eeuw.
13319,Kerkrade-Holzkuil,136,Terra nigra,,scherf terra nigra,Terra nigra,1,1,100,claude_text,present,9,Explicitly named as terra nigra sherd.,10,Found in a post-hole of structure XXIV.,8,date read from the passage,9,"In één van de paalkuilen is een scherf terra nigra aangetroffen, die op een datering in de 1e eeuw wijst."
13319,Kerkrade-Holzkuil,151,Colour-coated ware,,geverfde waren in techniek D,Colour-coated ware,,,,claude,present,8,"Explicitly named as 'geverfde waren in techniek D' (colour-coated ware, technique D).",9,Explicitly found in waste pit AFK1.,0,no date stated,6,De kuil leverde vondsten uit de laatste periode van bewoning op met geverfde waren in techniek D.
13319,Kerkrade-Holzkuil,151,Terra sigillata,,terra sigillata kom,Terra sigillata,1,301,350,claude_text,present,9,Explicitly named as terra sigillata bowl.,9,Explicitly found in waste pit AFK1.,8,date read from the passage,9,Uit de kuil stamt ook de jongste Romeinse vondst van de Holzkuil: een terra sigillata kom uit de eerste helft van de 4e eeuw.
13319,Kerkrade-Holzkuil,151,Bowl,,ribkom,Bowl,1,,,claude,present,8,Explicitly named as 'ribkom' (ribbed bowl).,9,Explicitly found in waste pit AFK2 with finds from the 1st and 2nd century.,0,no date stated,6,Onder de vondsten bevonden zich o.a. een fragment van een ribkom en een kandelaar (zie hoofdstuk 6).
13319,Kerkrade-Holzkuil,151,Pottery,,aardewerk,Pottery,,,,claude,present,0,"general mention that pottery occurs at the site, not a discrete object",9,Explicitly found in waste pit AFK3.,0,no date stated,3,"Hierin werden twee vullingen van lichtgrijze löss vastgesteld, die ook wat aardewerk en bouwmateriaal hebben opgeleverd."
13319,Kerkrade-Holzkuil,152,Terra sigillata,,vrijwel volledige kom van terra sigillata met pottenbakkerstempel,Terra sigillata,1,,,claude,present,9,Explicitly named as a nearly complete terra sigillata bowl with potter's stamp.,9,Explicitly found in waste pit AFK5.,0,no date stated,6,"Uit de kuil stamt veel keramiek, waaronder een vrijwel volledige kom van terra sigillata met pottenbakkerstempel (zie ook hoofdstuk 6)."
13319,Kerkrade-Holzkuil,152,Pottery,,aardewerk,Pottery,,101,200,period_term,present,0,"general mention that pottery occurs at the site, not a discrete object",9,"Explicitly found in regular pit GRK1, dating it to the second half of the 2nd century.",8,period word in the find's own quote,6,Het aardewerk uit deze kuil dateert de kuil in de tweede helft van de 2e eeuw (zie hoofdstuk 6).
