report_id,site_name,page,pottery,typology,term_found,term_found_normalized_en,quantity,start_date,end_date,date_method,context_label,pot_name_certainty_level,pot_name_llm_reasoning,pot_presence_certainty_level,pot_presence_llm_reasoning,dates_certainty_level,date_llm_reasoning,overall_certainty_level,original_text
12706,Heerlen,73,Amphora,Haalebos 8052,middelgrote standamforen,Amphora,,150,450,claude_text,present,9,Identified as Haalebos 8052 type amphora.,10,Found in the assemblage at Valkenburgerweg.,8,date read from the passage,9,"De eerste subcategorie bestaat voor een groot deel uit middelgrote standamforen met ribbels op de buik, zoals bij het type Haalebos 8052 ... Het is aannemelijk dat de middelgrote standamforen behoren tot de latere gebruiksfase van het terrein aan de Valkenburgerweg, globaal na het midden van de 2e eeuw."
12706,196260,73,Amphora,,Zuid-Spaanse olijfolieamforen,Amphora,,-12,450,claude_text,present,10,Explicitly identified as South Spanish olive oil amphorae.,10,Wall fragments explicitly found.,8,date read from the passage,9,Onder de grote amforen bevinden zich wandfragmenten van zowel Zuid-Spaanse olijfolieamforen als van Zuid-Franse wijnamforen
12706,Heerlen,73,Amphora,,Zuid-Franse wijnamforen,Amphora,,-12,450,claude_text,present,10,Explicitly identified as South French wine amphorae.,10,Wall fragments explicitly found.,8,date read from the passage,9,"wandfragmenten van zowel Zuid-Spaanse olijfolieamforen als van Zuid-Franse wijnamforen, waarvan de laatste onder andere afkomstig zijn uit Lyon en Marseille."
12706,196260,73,Coarse ware vessel,Camulodunum 184,puntamfoor Camulodunum 184,Coarse ware vessel,1,43,250,claude+typology,present,8,"Identified as Camulodunum 184 based on fabric, tentative attribution.",10,One wall fragment explicitly found.,8,dated from typology code (only as certain as the identification),9,Eén wandfragment van een puntamfoor is op basis van het baksel toegeschreven aan het type Camulodunum 184 en is vermoedelijk afkomstig van Rhodos
12706,Heerlen,74,pottery,Stuart 147,dolia van het type Stuart 147,pottery,,70,250,claude+typology,present,10,Explicitly identified as Stuart 147 dolia.,10,"Multiple catalogue numbers given (V213.2, V242.6).",10,dated from typology code (only as certain as the identification),10,"Het gaat in alle gevallen om grote, handgevormde dolia van het type Stuart 147 (zoals V213.2, figuur 7.2.10: 12 en V242.6, figuur 7.2.11: 6)."
12706,Heerlen,74,Mortarium,Stuart 149,wrijfschaal Stuart 149,Mortarium,,40,260,claude+typology,present,10,Explicitly identified as Stuart 149 mortarium.,10,"Found in early contexts, multiple figure references given.",10,dated from typology code (only as certain as the identification),10,"Van de twee typen die in het complex vertegenwoordigd zijn, komt het type Stuart 149 en varianten daarvan waarschijnlijk het langst voor. Dit is in ieder geval de enige vorm die in de (relatief) vroege contexten vertegenwoordigd is (figuur 7.2.10: 8 t/m 11 en figuur 7.2.11: 4 en 5)."
12706,196260,74,Mortarium,Brunsting 37,wrijfschaal Brunsting 37,Mortarium,,70,200,claude+typology,present,10,Explicitly identified as Brunsting 37 mortarium.,10,"Found in the complex, dated after 150 AD.",10,dated from typology code (only as certain as the identification),10,"Het andere type, de wrijfschaal Brunsting 37 met verticale rand, komt na 150 na Chr. voor."
12706,Heerlen,75,Coarse ware pot,Stuart 201a,potten Stuart 201a,Coarse ware pot,,-12,450,claude_text,present,10,Explicitly identified as Stuart 201a pots.,10,Found in the assemblage.,8,date read from the passage,9,"Naast de vaak voorkomende potten Stuart 201a zijn in dit baksel ook twee gedraaide kurkurnvormen aangetroffen (V149.1, figuur 7.2.8: 1)."
12706,Heerlen,75,Cork urn form,,gedraaide kurkurnvormen,Cork urn form,2,-12,450,claude_text,present,8,Described as wheel-thrown cork urn forms in reduced fabric.,10,"Two explicitly found, catalogued as V149.1.",8,date read from the passage,9,"Naast de vaak voorkomende potten Stuart 201a zijn in dit baksel ook twee gedraaide kurkurnvormen aangetroffen (V149.1, figuur 7.2.8: 1)."
12706,196260,75,Coarse ware cooking pot,Oelmann 89,pot Oelmann 89,Coarse ware cooking pot,1,150,300,claude+typology,present,10,Explicitly identified as Oelmann 89.,10,Catalogued as V31.2.,10,dated from typology code (only as certain as the identification),10,"Een voorbeeld hiervan is de pot Oelmann 89 met een enigszins atypische dekselgeul (V31.2, figuur 7.2.8: 2)."
12706,196260,76,rough-walled cooking pot,Brunsting 4b,pot Brunsting 4b,rough-walled cooking pot,1,70,250,claude+typology,present,10,Explicitly identified as Brunsting 4b.,10,Catalogued as V309.6.,10,dated from typology code (only as certain as the identification),10,"Het gaat in de eerste plaats om het fragment van een pot Brunsting 4b in een lichtbruin baksel ... (V309.6, figuur 7.2.8: 3"
12706,Heerlen,76,Coarse ware bowl,Oelmann 103,kom Oelmann 103 met dekselgeul,Coarse ware bowl,1,150,300,claude+typology,present,10,Explicitly identified as Oelmann 103.,10,"Found in paalkuil spoor 172, catalogued as V318.4.",10,dated from typology code (only as certain as the identification),10,"Het andere fragment met een lichtroze kern is van een kom Oelmann 103 met dekselgeul, afkomstig uit de paalkuil spoor 172 (V318.4, figuur 7.2.3: 4). Deze vorm is in een pottenbakkersoven ten zuiden van het Sint-Jozefziekenhuis aangetroffen ... en dateert van na het midden van de 2e eeuw"
12706,Heerlen,78,Terra sigillata,,terra sigillata,Terra sigillata,1,-12,450,claude_text,present,9,"Listed in finds table as South Gaulish terra sigillata, indeterminate form.",10,Recorded in the structured finds table for the road context.,8,date read from the passage,9,terra sigillata|Zuid-Gallisch|-|-|1|1|-|
12706,Heerlen,78,Terra sigillata,,bakje,Terra sigillata,1,-12,450,claude_text,present,9,"Listed in finds table as South Gaulish terra sigillata small dish, indeterminate type.",10,Recorded in the structured finds table for the road context.,8,date read from the passage,9,terra sigillata|Zuid-Gallisch|bakje|-|1|1|-|
12706,Heerlen,78,Terra sigillata cup,Dragendorff 27,bakje Dragendorff 27,Terra sigillata cup,1,15,200,claude+typology,present,10,Listed in finds table as Dragendorff 27.,10,Recorded in the structured finds table for the road context.,10,dated from typology code (only as certain as the identification),10,terra sigillata|Zuid-Gallisch|bakje|Dragendorff 27|1|1|1|
12706,Heerlen,78,Terra sigillata,,bord,Terra sigillata,4,-12,450,claude_text,present,9,"Listed in finds table as South Gaulish terra sigillata plate, indeterminate type.",10,Recorded in the structured finds table for the road context.,8,date read from the passage,9,terra sigillata|Zuid-Gallisch|bord|-|4|4|-|
12706,Heerlen,78,Terra sigillata deep bowl,Ritterling 12,bord Ritterling 12,Terra sigillata deep bowl,1,-10,50,claude+typology,present,10,Listed in finds table as Ritterling 12.,10,Recorded in the structured finds table for the road context.,10,dated from typology code (only as certain as the identification),10,terra sigillata|Zuid-Gallisch|bord|Ritterling 12|1|1|1|
12706,Heerlen,78,Terra sigillata decorated bowl,Dragendorff 29,kom Dragendorff 29,Terra sigillata decorated bowl,2,15,100,claude+typology,present,10,Listed in finds table as Dragendorff 29.,10,Recorded in the structured finds table for the road context.,10,dated from typology code (only as certain as the identification),10,terra sigillata|Zuid-Gallisch|kom|Dragendorff 29|2|2|2|
12706,Heerlen,78,Terra nigra,,terra nigra,Terra nigra,10,-12,450,claude_text,present,9,"Listed in finds table as terra nigra without slip, indeterminate form.",10,Recorded in the structured finds table for the road context.,8,date read from the passage,9,terra nigra|zonder deklaag|-|-|10|7|-|
12706,Heerlen,78,Terra nigra,,bord,Terra nigra,1,-12,450,claude_text,present,9,"Listed in finds table as terra nigra plate, indeterminate type.",10,Recorded in the structured finds table for the road context.,8,date read from the passage,9,terra nigra|zonder deklaag|bord|-|1|1|-|
12706,Heerlen,78,Terra nigra,,pot,Terra nigra,10,-12,450,claude_text,present,9,"Listed in finds table as terra nigra pot, indeterminate type.",10,Recorded in the structured finds table for the road context.,8,date read from the passage,9,terra nigra|zonder deklaag|pot|-|10|5|-|
12706,Heerlen,78,Terra nigra,Holwerda BW 27,pot Holwerda BW 27,Terra nigra,3,-12,450,claude_text,present,10,Listed in finds table as Holwerda BW 27.,10,Recorded in the structured finds table for the road context.,8,date read from the passage,9,terra nigra|zonder deklaag|pot|Holwerda BW 27|3|3|3|1-2
12706,Heerlen,78,Painted ware beaker,,beker,Painted ware beaker,13,-12,450,claude_text,present,9,"Listed in finds table as painted ware beaker, technique a, indeterminate type.",10,Recorded in the structured finds table for the road context.,8,date read from the passage,9,geverfd|techniek a|beker|-|13|11|-|5
12706,Heerlen,78,Coated ware beaker,Stuart 1,beker Stuart 1,Coated ware beaker,4,40,110,claude+typology,present,10,Listed in finds table as Stuart 1.,10,Recorded in the structured finds table for the road context.,10,dated from typology code (only as certain as the identification),10,geverfd|techniek a|beker|Stuart 1|4|2|2|3-4
12706,Heerlen,78,Color-coated beaker,Oelmann 30,beker als Oelmann 30,Color-coated beaker,1,130,300,claude+typology,present,9,Listed in finds table as Oelmann 30 type.,10,Recorded in the structured finds table for the road context.,9,dated from typology code (only as certain as the identification),9,geverfd|techniek a|beker|als Oelmann 30|1|1|1|
12706,Heerlen,78,Painted ware pot,,pot,Painted ware pot,1,-12,450,claude_text,present,9,"Listed in finds table as painted ware pot, technique a.",10,Recorded in the structured finds table for the road context.,8,date read from the passage,9,geverfd|techniek a|pot|-|1|1|1|
12706,Heerlen,78,Painted ware,,geverfd techniek b,Painted ware,1,-12,450,claude_text,present,9,"Listed in finds table as painted ware technique b, indeterminate form.",10,Recorded in the structured finds table for the road context.,8,date read from the passage,9,geverfd|techniek b|-|-|1|1|-|
12706,Heerlen,78,Painted ware beaker,,beker techniek b,Painted ware beaker,2,-12,450,claude_text,present,9,"Listed in finds table as painted ware beaker, technique b.",10,Recorded in the structured finds table for the road context.,8,date read from the passage,9,geverfd|techniek b|beker|-|2|2|-|
12706,Heerlen,78,Painted ware beaker,,beker techniek a/b,Painted ware beaker,3,-12,450,claude_text,present,9,"Listed in finds table as painted ware beaker, technique a/b.",10,Recorded in the structured finds table for the road context.,8,date read from the passage,9,geverfd|techniek a/b|beker|-|3|2|-|
12706,Heerlen,78,Smooth-walled ware,,gladwandig oxiderend,Smooth-walled ware,10,-12,450,claude_text,present,9,"Listed in finds table as smooth-walled oxidized ware, indeterminate form.",10,Recorded in the structured finds table for the road context.,8,date read from the passage,9,gladwandig|oxiderend|-|-|10|7|-|
12706,Heerlen,78,Smooth-walled beaker,,beker gladwandig,Smooth-walled beaker,1,-12,450,claude_text,present,9,"Listed in finds table as smooth-walled beaker, indeterminate type.",10,Recorded in the structured finds table for the road context.,8,date read from the passage,9,gladwandig|oxiderend|beker|-|1|1|-|
12706,Heerlen,78,Coated ware beaker,Stuart 1,beker Stuart 1 gladwandig,Coated ware beaker,1,40,110,claude+typology,present,10,Listed in finds table as Stuart 1 in smooth-walled fabric.,10,Recorded in the structured finds table for the road context.,10,dated from typology code (only as certain as the identification),10,gladwandig|oxiderend|beker|Stuart 1|1|1|1|7
12706,Heerlen,78,Smooth-walled jug,,kruik gladwandig,Smooth-walled jug,40,-12,450,claude_text,present,9,"Listed in finds table as smooth-walled jug, indeterminate type.",10,Recorded in the structured finds table for the road context.,8,date read from the passage,9,gladwandig|oxiderend|kruik|-|40|29|1|6
12706,Heerlen,78,Smooth-walled pot,,pot gladwandig,Smooth-walled pot,3,-12,450,claude_text,present,9,"Listed in finds table as smooth-walled pot, indeterminate type.",10,Recorded in the structured finds table for the road context.,8,date read from the passage,9,gladwandig|oxiderend|pot|-|3|3|-|
12706,Heerlen,78,Smooth-walled ware,,gladwandig gesmookt,Smooth-walled ware,1,-12,450,claude_text,present,9,"Listed in finds table as smoked smooth-walled ware, indeterminate form.",10,Recorded in the structured finds table for the road context.,8,date read from the passage,9,gladwandig|gesmookt|-|-|1|1|-|
12706,Heerlen,78,Amphora,,puntamfoor Spaans,Amphora,1,-12,450,claude_text,present,9,Listed in finds table as Spanish pointed amphora.,10,Recorded in the structured finds table for the road context.,8,date read from the passage,9,amfoor|Spaans|puntamfoor|-|1|1|-|
12706,Heerlen,78,Dolium,,dolium (hand),Dolium,10,-12,450,claude_text,present,9,"Listed in finds table as handmade dolium, indeterminate type.",10,Recorded in the structured finds table for the road context.,8,date read from the passage,9,dolium|potgruis|dolium (hand)|-|10|9|-|
12706,Heerlen,78,pottery,Stuart 147,dolium (hand) Stuart 147,pottery,3,70,250,claude+typology,present,10,Listed in finds table as Stuart 147.,10,Recorded in the structured finds table for the road context.,10,dated from typology code (only as certain as the identification),10,dolium|potgruis|dolium (hand)|Stuart 147|3|3|3|12
12706,Heerlen,78,Mortarium,Stuart 149,wrijfschaal Stuart 149,Mortarium,10,40,260,claude+typology,present,10,Listed in finds table as Stuart 149.,10,Recorded in the structured finds table for the road context.,10,dated from typology code (only as certain as the identification),10,wrijfschaal|oxiderend|wrijfschaal|Stuart 149|10|8|8|8-11
12706,Heerlen,78,Coarse ware,,ruwwandig oxiderend,Coarse ware,1,-12,450,claude_text,present,9,"Listed in finds table as oxidized coarse ware, indeterminate form.",10,Recorded in the structured finds table for the road context.,8,date read from the passage,9,ruwwandig|oxiderend|-|-|1|1|-|
12706,Heerlen,78,Coarse ware plate,Stuart 215,bak Stuart 215,Coarse ware plate,1,70,200,claude+typology,present,10,Listed in finds table as Stuart 215.,10,Recorded in the structured finds table for the road context.,10,dated from typology code (only as certain as the identification),10,ruwwandig|oxiderend|bak|Stuart 215|1|1|1|
12706,Heerlen,78,Coarse ware bowl,Stuart 210,kom Stuart 210,Coarse ware bowl,1,70,260,claude+typology,present,10,Listed in finds table as Stuart 210.,10,Recorded in the structured finds table for the road context.,10,dated from typology code (only as certain as the identification),10,ruwwandig|oxiderend|kom|Stuart 210|1|1|1|13
12706,Heerlen,78,Coarse ware,,ruwwandig reducerend,Coarse ware,2,-12,450,claude_text,present,9,"Listed in finds table as reduced coarse ware, indeterminate form.",10,Recorded in the structured finds table for the road context.,8,date read from the passage,9,ruwwandig|reducerend|-|-|2|1|-|
12706,Heerlen,78,Coarse ware pot,,pot ruwwandig reducerend,Coarse ware pot,12,-12,450,claude_text,present,9,"Listed in finds table as reduced coarse ware pot, indeterminate type.",10,Recorded in the structured finds table for the road context.,8,date read from the passage,9,ruwwandig|reducerend|pot|-|12|9|-|
12706,Heerlen,78,Fine reduced coarse ware pot,,pot reducerend fijn,Fine reduced coarse ware pot,6,-12,450,claude_text,present,9,Listed in finds table as fine reduced coarse ware pot.,10,Recorded in the structured finds table for the road context.,8,date read from the passage,9,ruwwandig|reducerend fijn|pot|-|6|4|-|
12706,Heerlen,80,Terra nigra,,terra nigra zonder deklaag,Terra nigra,6,-12,450,claude_text,present,9,"Listed in finds table as terra nigra without slip, indeterminate form.",10,Recorded in the structured finds table for the pit context.,8,date read from the passage,9,terra nigra|zonder dekaag|-|-|6|1|-|
12706,Heerlen,80,Terra nigra,Holwerda BW 27,pot Holwerda BW 27,Terra nigra,1,-12,450,claude_text,present,10,Listed in finds table as Holwerda BW 27.,10,Recorded in the structured finds table for the pit context.,8,date read from the passage,9,terra nigra|zonder dekaag|pot|Holwerda BW 27|1|1|1|1
12706,Heerlen,80,Smooth-walled ware,,gladwandig oxiderend,Smooth-walled ware,1,-12,450,claude_text,present,9,"Listed in finds table as smooth-walled oxidized ware, indeterminate form, pit context.",10,Recorded in the structured finds table for the pit context.,8,date read from the passage,9,gladwandig|oxiderend|-|-|1|1|-|
12706,Heerlen,80,Smooth-walled goblet bowl,Stuart 145,bakje Stuart 145,Smooth-walled goblet bowl,4,150,300,claude+typology,present,10,Listed in finds table as Stuart 145.,10,Recorded in the structured finds table for the pit context.,10,dated from typology code (only as certain as the identification),10,gladwandig|oxiderend|bakje|Stuart 145|4|1|1|
